Palm_Position_X,Palm_Position_Y,Palm_Position_Z
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-14.741387,39.026134,67.10598
-11.717115,31.513437,60.697388
-12.477511,30.60652,57.62036
-13.212727,28.837137,53.26805
-9.043709,44.071205,58.43055
-6.277533,53.71482,61.258995
-7.8759475,66.36056,65.54884
-9.971772,69.10143,67.48654
-15.592825,69.94217,63.257744
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-36.671062,28.884886,73.702805
10.653409,35.146843,69.531044
11.121041,33.219154,61.809002
14.5946045,34.096836,56.518986
21.054243,34.17277,51.746494
36.583557,34.827454,41.42219
37.56016,34.04943,40.65517
36.86488,32.493412,38.639446
36.82266,31.463985,35.08747
36.428146,31.341415,31.590443
37.17507,31.44718,24.914995
38.920918,31.61946,22.052177
40.92258,32.56003,19.16141
41.318188,32.745926,18.590082
42.111187,33.104687,17.007462
42.396248,33.105186,15.457091
44.155663,34.391075,13.883033
44.577274,34.740463,13.470929
44.66174,35.01886,13.173635
43.585735,35.01002,13.200135
43.105316,35.523693,13.200432
42.098896,36.247063,13.388654
40.793312,36.893764,14.001743
36.04595,38.629047,16.812752
33.94014,38.83403,17.45552
28.144123,39.190914,21.004887
25.205946,39.92251,23.955671
17.25422,40.37415,31.240734
14.00003,40.532036,34.05467
4.781871,42.008366,41.326923
-0.012260353,41.742516,43.94863
-19.421896,41.885555,48.838673
-34.45662,41.339535,52.347324
-40.36863,40.89772,53.950684
-48.897594,46.729527,50.190598
-48.704758,49.37387,48.369358
-53.520107,53.485573,43.136024
-54.176613,52.01028,38.906433
-55.22975,55.31157,32.203007
-56.610752,50.849216,27.890715
-56.22961,48.640392,21.912155
-56.014454,51.37349,17.077976
-56.508804,55.785885,15.755225
-57.075832,56.80806,15.272451
-56.94434,55.652275,13.669413
-56.59736,56.3339,12.557411
-56.392677,56.73599,11.90145
-55.97445,57.260353,11.216356
-55.572834,57.579704,10.881166
-55.07728,58.17677,10.689716
-55.002216,58.43103,10.786992
-54.77194,58.813076,10.868777
-53.883553,59.753407,10.924715
-51.314102,62.57813,11.378722
-49.53226,62.855686,11.040118
-47.942448,61.31549,9.898867
-46.296635,61.500786,9.707518
-44.670864,61.955185,9.6780615
-43.156525,61.60567,9.613751
-41.25421,62.335014,8.7696295
-39.12377,63.162464,6.580335
-36.859512,63.91008,5.782441
-34.47215,64.615746,5.3823204
-33.802933,64.75797,5.3256297
-33.21946,64.88197,5.276202
-32.887688,64.92639,5.3387675
-30.043364,65.7226,6.2015204
-24.527195,66.3257,7.414538
-22.715645,66.46374,7.7904954
-1.0720506,53.411797,45.41724
4.8646107,49.33536,49.25748
13.181684,49.46567,45.851196
15.883354,49.577618,43.484493
23.50462,50.55937,38.370827
26.605799,51.0259,36.047024
32.514088,51.67357,32.438915
34.233326,52.09042,31.089977
35.299545,51.922436,30.283533
39.455647,51.96125,26.90096
42.633205,52.406624,24.153257
47.5984,54.627388,15.881157
48.934063,55.216843,13.589363
49.778507,55.71953,11.792968
50.260403,56.03939,10.639903
50.29506,56.436424,9.84004
50.069397,56.733612,9.563807
49.99386,56.8331,9.471334
49.585705,58.260708,8.245769
49.058907,59.900776,6.0559626
48.429745,61.14692,4.3382525
42.44889,64.954605,2.4837039
40.493885,66.12116,1.5991733
38.71079,68.592064,4.6449895
37.5954,69.24767,6.1009493
32.02469,70.08143,11.993468
30.319622,70.466484,13.415726
24.528563,71.9178,18.392561
20.259377,72.561356,21.620966
12.855445,72.62293,27.750275
10.657088,72.68091,29.511698
1.9595195,73.61303,34.981903
-0.2292725,73.8476,36.358513
-0.51410466,73.87813,36.53765
-6.184699,74.29139,37.787746
-8.20915,74.336426,38.233868
-11.604686,74.0836,38.931324
-12.385473,74.025475,39.0917
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-28.523691,84.02053,71.062
-26.088127,82.335495,72.33962
-19.41015,77.82301,74.5569
-15.673036,77.14317,74.76844
-4.0607038,77.98426,73.340294
0.079968676,76.505394,73.22873
25.28519,79.628365,72.633575
33.567307,79.46519,71.5471
47.4112,80.1023,66.207596
51.659405,80.81597,64.540504
64.00543,80.756454,58.908894
52.513557,69.35492,48.465935
60.389244,68.81265,50.36383
69.918205,66.092224,48.588543
73.9197,68.686844,47.38269
75.09087,72.16988,47.81019
78.638535,71.190926,45.511463
81.91693,71.05666,42.992237
83.57275,70.98885,41.719856
84.23182,70.96186,41.213406
84.54528,70.94903,40.972534
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
42.166214,36.007565,21.312893
15.013084,61.100803,25.675596
13.993041,56.70293,27.516329
13.059087,53.45279,30.561779
12.929093,53.073833,31.194004
12.786247,51.571262,33.561718
12.79441,50.57457,35.21072
13.097496,49.71441,36.900875
13.271137,49.388958,37.70391
13.781234,48.626842,39.20089
14.42702,48.151894,41.754646
14.8079815,47.844246,43.012318
15.422297,47.32429,44.38698
15.954204,46.614048,45.627243
16.482798,46.15459,46.864975
17.29694,45.09651,49.275566
18.109478,43.67727,51.37553
18.962158,41.864433,52.892563
21.510612,36.82329,56.72338
25.37402,36.66686,59.636982
13.586757,78.37168,56.552265
7.9849043,85.99696,58.402515
6.4859505,87.272,64.23907
2.0852757,73.674126,73.25326
-5.6205587,60.09247,80.20992
-7.6840663,62.19551,81.22228
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
39.721943,41.9816,17.190237
40.190735,41.161873,16.669699
32.91772,26.331453,26.794641
32.26778,25.00616,27.699438
31.825966,24.162838,28.301762
31.76398,24.722895,28.614676
35.024357,25.226677,25.763554
37.24936,24.779041,24.231476
38.860973,34.191578,22.750656
39.478893,35.910507,23.082224
37.990833,42.297947,27.286413
36.111217,43.843033,33.386112
19.693773,58.73754,25.744865
23.845362,53.64835,33.031998
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
44.23667,41.8499,19.130629
44.710697,41.330643,19.059137
45.322845,40.582447,19.176893
45.45356,40.71681,19.123873
45.666965,40.936172,19.03731
45.918568,41.310463,19.124414
46.35273,42.554195,19.637827
46.37985,43.42044,19.817791
46.400303,44.159508,20.015825
48.29961,44.23117,20.947712
50.350765,43.974274,22.159021
53.18034,46.728992,25.208675
50.245872,54.569283,29.056702
50.08079,71.29701,35.014927
50.048637,74.55519,36.17545
50.03392,76.04665,36.706696
50.027794,76.66737,36.927788
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
49.033566,42.73993,33.83288
46.993324,32.926952,40.99538
43.56005,27.825157,49.118626
42.572407,26.738558,51.376137
41.054386,28.287294,52.83347
39.438324,29.988123,54.3864
39.089367,30.355381,54.72172
38.582176,31.42932,55.868088
30.667475,37.91844,58.919983
22.262854,46.09571,61.23118
20.623539,47.69068,61.681976
19.673231,48.58905,61.898125
19.467491,48.783546,61.944923
19.257004,48.98253,61.992798
19.178925,49.05634,62.01056
19.06382,49.165154,62.03674
17.127308,50.92082,60.94897
15.149767,54.49267,58.419685
12.904312,55.864944,57.54294
8.239155,59.587505,56.403934
7.7444863,60.456554,56.059074
8.5490675,59.55202,56.075996
10.168747,57.51269,56.833324
10.788077,57.00247,56.91979
9.946372,57.381363,56.9197
9.651133,56.91861,57.295982
9.5025215,57.455112,57.298283
10.124124,57.386936,57.200623
11.211906,57.42684,56.86066
11.332555,57.193584,57.170837
11.4143095,57.089527,57.336468
11.506851,57.104927,57.49332
11.560172,57.187386,57.550034
11.643322,57.449905,57.648354
11.67203,57.61079,57.689938
11.729197,58.04882,57.714146
11.751454,58.265118,57.71946
11.590004,58.44684,57.833763
11.483402,58.632572,57.84838
11.517154,59.58699,57.726307
11.610962,59.70911,57.75231
11.717076,59.84725,57.781727
11.754159,59.918175,57.79002
11.812926,60.030567,57.80316
11.846581,60.114483,57.804317
11.878935,60.367054,57.814568
11.87497,60.470745,57.827534
11.896351,60.71666,57.851334
11.918963,60.976746,57.876503
11.885201,61.10488,57.905293
11.789613,61.59798,57.90219
11.73183,61.795208,57.91611
11.586481,62.015747,57.95147
11.495999,62.257645,58.154102
11.4728365,62.33576,58.25827
11.245705,62.149303,58.779964
10.978633,64.24435,58.20128
11.150774,64.39596,58.39712
10.844174,64.07577,58.58999
10.760254,64.05632,58.70024
10.75333,64.05817,58.712666
10.969961,64.300514,58.637817
11.040292,64.2483,58.676105
11.419451,63.738594,58.786537
12.52016,65.335884,58.015095
12.660966,65.2139,57.934277
12.920117,65.538376,57.47872
13.171016,65.86575,57.089275
14.357842,67.07452,55.991306
14.299874,67.10176,55.736626
14.665058,67.6901,54.788284
14.792071,67.90098,54.419575
14.744798,67.8148,54.240467
14.732376,67.63944,54.010414
15.196503,67.552185,53.16058
15.373015,67.34733,52.6788
15.672807,66.885185,52.028015
15.876556,66.5711,51.585716
15.750254,65.80525,50.719833
15.457193,66.57434,49.467384
13.577817,65.01212,48.707203
13.813085,64.302246,47.902966
18.757195,61.332806,47.53818
21.202179,60.22024,47.000237
19.693232,60.74718,47.221474
17.847675,61.271954,47.554234
14.44479,58.713787,50.059566
11.761855,60.61337,50.609875
6.7719927,64.57483,50.513172
5.1415234,65.07973,50.9905
1.9061202,65.5305,51.86982
-3.3921416,65.93805,52.85313
-5.1427364,65.66021,53.349068
-6.429761,65.01461,54.06211
-7.564583,65.20727,54.185135
-8.548796,64.90048,54.54105
-9.381064,63.648624,55.485703
-9.874045,62.90711,56.045254
-9.735732,61.16251,57.035156
-7.754331,53.923183,60.75872
-6.792275,50.456707,63.285404
-3.582704,45.663483,65.14649
-1.5456738,43.381535,65.66084
3.674371,41.021393,65.77219
3.8213208,39.63473,66.08749
-0.48628357,42.25634,65.76272
2.407357,39.894634,64.68315
5.5921755,41.12741,61.677998
6.762669,42.30165,59.896847
8.185686,41.6148,58.321743
13.176462,39.357254,55.832783
13.738932,40.977955,54.304474
15.902883,43.515686,52.103996
18.59798,44.94336,50.55892
22.32647,46.028027,47.51005
23.395376,45.795834,46.468723
24.499685,45.69027,45.591415
25.148024,45.40572,44.327103
27.971039,46.624935,42.31691
29.990982,48.112713,40.621426
34.062664,50.004726,39.01776
34.67674,50.807995,38.124348
33.09195,50.755955,36.24103
33.004734,48.13532,33.915512
33.747704,45.158882,31.980612
33.402542,44.439045,30.735596
32.533165,44.30134,30.033758
31.744349,44.563766,29.10182
29.324757,46.377106,24.974472
27.435606,48.315067,22.099081
26.124409,50.429127,20.086962
26.115862,51.269115,19.180733
35.201283,51.381573,26.70498
50.189846,67.621025,29.040367
61.989243,77.099396,28.814177
51.83826,64.95255,26.161556
45.06422,58.10094,25.713276
40.400913,52.46038,27.006266
37.91223,47.72391,28.431883
38.620815,42.692863,28.706703
38.201756,42.284084,29.13439
36.70441,42.894848,30.226349
31.221434,44.25699,35.02421
29.137941,44.477394,37.62184
25.293333,44.932964,42.759384
24.145432,44.46734,45.319706
21.396324,43.327736,50.74136
20.515593,42.81452,53.448784
18.895353,43.678288,59.9641
18.614414,43.348515,61.81622
18.668785,39.556084,64.65588
18.486233,39.334583,65.64349
18.66903,38.976154,66.742645
18.882658,39.017113,67.138596
20.327576,40.669647,68.34809
21.15255,40.890835,69.1514
23.498838,41.140053,70.29578
25.7277,41.221905,70.374146
31.46334,41.74684,69.92096
33.553364,41.92998,69.85349
38.190067,43.701485,69.61689
40.014706,44.921127,70.02181
46.95348,47.102158,71.04992
48.3011,47.52575,71.249596
51.53658,45.169113,71.53029
56.959286,44.473362,70.341805
60.72963,44.71477,69.337265
62.59239,44.967754,68.92661
63.436665,44.783157,68.45785
61.152905,45.608543,69.08465
56.891853,46.687588,70.23752
54.679073,47.501953,70.69913
54.39946,47.57732,70.18921
54.255577,47.6161,69.92682
54.366398,47.714867,69.038475
54.44622,47.786007,68.39863
54.49507,47.829544,68.00705
54.527397,47.858353,67.74793
53.016434,46.03707,67.842094
51.72434,44.766216,67.74179
51.533104,44.764904,67.252846
51.360394,44.49242,66.99232
50.705284,43.058464,66.65389
45.341137,42.47532,66.52878
44.24309,39.764194,66.54073
43.743748,41.26948,65.89511
44.28793,39.537136,63.649685
48.138084,38.31933,61.514
48.056847,37.892136,61.528324
43.61929,37.14422,63.177986
41.330658,37.014046,64.130745
36.15794,36.635864,66.878685
33.95964,36.9948,68.19872
30.142466,37.96567,71.44527
28.788452,37.955296,72.77211
25.364605,38.550476,75.7152
24.03676,38.291252,77.02739
21.85979,36.655178,79.87383
20.860258,36.406403,81.362885
19.632061,35.65334,83.93975
19.050909,35.775562,85.14882
19.090431,34.27892,86.48352
19.248085,34.378094,86.8697
20.119617,33.68196,87.345665
20.830519,33.952457,87.51857
22.915672,34.417088,87.65254
24.04317,34.790966,87.567955
25.879906,35.972256,87.04203
26.479399,36.40131,86.74562
